Player_ID,Reaction_Time,Accuracy,Headshot_Ratio,Fire_Rate,Movement_Speed,Aim_Smoothness,KDR,Label,activity_intensity,gameplay_pattern
N321,0.89316,0.37659,0.22054,0.12643,0.74547,0.49104,0.16618,0,0.14786,0.2434
N020,0.50189,0.65916,0.16111,0.11912,0.41857,0.66188,0.23708,0,0.11442,0.36792
N685,0.57149,0.36021,0.13307,0.11811,0.43993,0.6951,0.17355,0,0.11579,0.18971
N036,0.70772,0.52734,0.27847,0.14459,0.46402,0.84895,0.18213,0,0.14568,0.35514
N825,0.78413,0.44642,0.18447,0.15314,0.66564,0.63378,0.15667,0,0.16867,0.26179
N506,0.6225,0.49562,0.26475,0.09326,0.45474,0.42655,0.05852,0,0.0893,0.32493
N828,0.71159,0.39577,0.12479,0.22213,0.19705,0.6023,0.12734,0,0.19376,0.20226
C071,0.06786,1.0,0.78034,0.89092,0.90481,0.96178,0.68873,1,0.90806,0.89354
N408,0.69903,0.54997,0.28542,0.16673,0.5527,0.51104,0.20296,0,0.17017,0.37191
N818,0.64215,0.64469,0.2475,0.10596,0.48934,0.54176,0.3174,0,0.10623,0.40879
N538,0.63598,0.65664,0.22004,0.2141,0.36638,0.36253,0.2204,0,0.19753,0.39624
N759,0.56174,0.52939,0.22985,0.12332,0.1829,0.37918,0.19774,0,0.0938,0.33185
C069,0.11212,0.89665,0.81583,0.7725,0.80616,0.91904,0.73281,1,0.78423,0.85855
N893,0.8268,0.53676,0.36811,0.11971,0.62799,0.52278,0.16973,0,0.13147,0.40596
N039,0.54009,0.51594,0.16483,0.15814,0.35666,0.57513,0.16466,0,0.14552,0.28936
N176,0.72663,0.51112,0.2063,0.17873,0.72917,0.49832,0.04478,0,0.19712,0.30235
N246,0.60259,0.38897,0.15512,0.09971,0.74316,0.38155,0.0,0,0.12027,0.20805
N811,0.67142,0.4183,0.25359,0.13627,0.67135,0.65564,0.08911,0,0.15316,0.27912
C085,0.04639,0.95038,0.83234,0.75621,0.89032,0.94131,0.61255,1,0.77618,0.89005
C078,0.0274,0.9007,0.85023,0.76912,1.0,0.90111,0.80993,1,0.79775,0.8823
N785,0.64069,0.54268,0.18658,0.22093,0.62376,0.47382,0.19404,0,0.22833,0.31642
C185,0.09995,0.98906,0.84937,0.86445,0.79289,0.91527,0.74756,1,0.87196,0.92626
N490,0.87816,0.74233,0.31898,0.16139,0.5158,0.3086,0.18746,0,0.15892,0.49184
N155,0.73553,0.3741,0.1675,0.15741,0.45602,0.5574,0.24243,0,0.1533,0.21837
N639,0.41577,0.5036,0.28358,0.15885,0.33213,0.52722,0.25137,0,0.14338,0.34842
N663,0.80493,0.45089,0.14821,0.16735,0.33242,0.50173,0.13835,0,0.15126,0.24453
N854,0.60987,0.27748,0.25022,0.1014,0.40366,0.42568,0.20319,0,0.09267,0.20734
N288,0.60668,0.25749,0.23522,0.15581,0.61804,0.53296,0.15672,0,0.16566,0.18656
N626,0.63949,0.28998,0.07059,0.09402,0.30879,0.48957,0.18071,0,0.07807,0.12001
C200,0.08117,0.9411,0.84856,0.71667,0.86401,0.89938,0.65765,1,0.73502,0.89567
N686,0.54134,0.55931,0.10922,0.15963,0.37499,0.3219,0.16081,0,0.14502,0.2837
N873,0.61264,0.4093,0.28369,0.0867,0.67102,0.47904,0.11202,0,0.1027,0.29099
N570,0.59399,0.2917,0.18886,0.14788,0.38109,0.46599,0.15598,0,0.13621,0.18091
C144,0.06045,0.96226,0.94908,0.78835,0.90716,0.93864,0.84006,1,0.80872,0.96799
N735,0.60145,0.39515,0.24495,0.12744,0.27683,0.35654,0.11283,0,0.10574,0.26339
N793,0.75937,0.6607,0.20225,0.18782,0.56971,0.43239,0.12786,0,0.19097,0.38467
N018,0.71018,0.35287,0.28487,0.1238,0.40616,0.26646,0.2169,0,0.11233,0.26643
N128,0.55705,0.22742,0.33275,0.11854,0.5607,0.29578,0.20068,0,0.12124,0.22302
N323,0.73339,0.40508,0.10089,0.1321,0.31773,0.51843,0.19956,0,0.1161,0.19844
N256,0.4617,0.51683,0.22617,0.13246,0.77686,0.35306,0.1846,0,0.15452,0.32255
N944,0.77359,0.50583,0.18807,0.12394,0.51613,0.44104,0.15713,0,0.12457,0.29558
C180,0.09087,0.97161,0.84477,0.73196,0.61935,0.86424,0.83183,1,0.7278,0.91864
N191,0.67556,0.29688,0.13453,0.20204,0.31099,0.53686,0.24172,0,0.18344,0.15979
N116,0.55894,0.44241,0.08803,0.1749,0.45809,0.2382,0.2131,0,0.16593,0.21251
C174,0.06751,0.95067,0.83705,0.88366,0.83737,0.95755,0.90667,1,0.89505,0.90707
N889,0.70727,0.39603,0.28412,0.13849,0.61814,0.24287,0.20614,0,0.14485,0.2887
N607,0.7356,0.54923,0.26261,0.20596,0.30286,0.44887,0.22525,0,0.18528,0.3608
N181,0.6243,0.50262,0.14415,0.14492,0.5468,0.23272,0.26301,0,0.14465,0.27633
N302,0.45498,0.66671,0.23615,0.15407,0.33009,0.57248,0.06323,0,0.13921,0.40227
N497,0.58365,0.53631,0.23641,0.19571,0.45278,0.3662,0.13928,0,0.18739,0.33609
N349,0.7066,0.59204,0.29679,0.15779,0.31508,0.5954,0.12892,0,0.14181,0.39676
C036,0.0,0.88812,0.79504,0.87856,0.73004,0.90749,0.71858,1,0.87998,0.84251
N983,0.48773,0.37115,0.23167,0.22937,0.59154,0.35917,0.20587,0,0.23207,0.24819
N745,0.7957,0.71875,0.10568,0.11177,0.58694,0.53391,0.15069,0,0.12033,0.36702
C152,0.02684,0.86952,0.85537,0.82307,0.51928,0.9244,0.63343,1,0.80799,0.85955
N518,0.71937,0.32888,0.2588,0.10851,0.65087,0.66437,0.17135,0,0.12463,0.23782
N373,0.44655,0.49369,0.28576,0.12214,0.23862,0.19976,0.12903,0,0.09505,0.33823
N046,0.77705,0.25974,0.19499,0.16742,0.13373,0.33302,0.12582,0,0.1315,0.16543
N477,0.7171,0.36712,0.11597,0.08336,0.63995,0.20974,0.13146,0,0.09297,0.18251
N158,0.70848,0.5132,0.17693,0.08149,0.50719,0.74868,0.153,0,0.08703,0.29358
C047,0.07751,0.89889,0.76402,0.55476,0.72863,0.94496,0.75051,1,0.56712,0.83381
N172,0.64507,0.47113,0.15173,0.1585,0.34607,0.4028,0.17954,0,0.14252,0.25924
N017,0.56488,0.57576,0.09947,0.15496,0.61202,0.45162,0.09132,0,0.16317,0.28408
N512,0.49512,0.44072,0.10755,0.12501,0.28708,0.82172,0.10072,0,0.11079,0.21618
N049,0.76596,0.29901,0.1431,0.09764,0.61134,0.52469,0.17412,0,0.10868,0.16206
N192,0.73259,0.32603,0.19948,0.2036,0.29607,0.17455,0.13439,0,0.17856,0.20379
N547,0.86544,0.45654,0.08609,0.0822,0.48087,0.71897,0.24115,0,0.08498,0.22047
N516,0.60241,0.49697,0.23597,0.11126,0.63741,0.65385,0.18042,0,0.12596,0.31675
N978,0.58055,0.47706,0.22685,0.15371,0.4988,0.30506,0.12642,0,0.14995,0.29868
N939,0.69274,0.50905,0.19823,0.21998,0.59575,0.46287,0.22986,0,0.22479,0.30614
N829,0.69343,0.40074,0.13855,0.13829,0.83708,0.15104,0.14817,0,0.16263,0.21307
N984,0.62298,0.33399,0.20499,0.17564,0.47326,0.36814,0.14931,0,0.1698,0.21165
N481,0.66952,0.53087,0.06411,0.12758,0.34827,0.40681,0.20379,0,0.11285,0.24719
C129,0.03857,0.93298,0.88236,0.83361,0.86847,0.90729,0.7019,1,0.84866,0.91097
N284,0.65048,0.47202,0.1898,0.10571,0.42736,0.58511,0.1089,0,0.10115,0.27595
C030,0.03064,0.93397,0.82589,0.60207,0.90882,0.86388,0.71643,1,0.62759,0.883
N798,0.6561,0.43883,0.1084,0.12039,0.70637,0.46966,0.22411,0,0.13828,0.22166
N940,0.59497,0.51497,0.23335,0.10569,0.36693,0.51656,0.13855,0,0.09485,0.32301
N226,0.64546,0.18117,0.17291,0.12274,0.54486,0.53343,0.18288,0,0.12723,0.11461
N027,0.61083,0.52936,0.19439,0.13278,0.81268,0.65044,0.18621,0,0.16214,0.31292
N283,0.62314,0.42189,0.20395,0.25991,0.5678,0.45408,0.09289,0,0.26085,0.25556
C150,0.06184,0.95991,0.79368,0.62075,0.60285,0.93568,0.8584,1,0.61977,0.88723
N438,0.70601,0.49544,0.15858,0.12713,0.41088,0.45142,0.25592,0,0.11855,0.27959
C168,0.09844,0.96235,0.86586,0.75155,0.65086,0.92009,0.55037,1,0.75031,0.91077
N365,0.49444,0.38385,0.37161,0.10643,0.65983,0.18131,0.18864,0,0.11664,0.32657
N230,0.84209,0.37343,0.06645,0.10759,0.60563,0.85369,0.20088,0,0.1224,0.16369
N038,0.88823,0.73646,0.22294,0.1148,0.73604,0.62891,0.10162,0,0.1377,0.43479
N670,0.7051,0.36239,0.14042,0.09348,0.69816,0.36518,0.23538,0,0.11006,0.19772
N750,0.54763,0.1829,0.15886,0.11236,0.45743,0.71403,0.20172,0,0.11203,0.10919
C181,0.06276,0.96364,0.80723,0.6456,0.63833,0.92316,0.80304,1,0.64675,0.89353
N375,0.62438,0.57177,0.02647,0.16912,0.38927,0.61665,0.24264,0,0.15959,0.25159
N470,0.62617,0.17689,0.28991,0.23007,0.54243,0.37081,0.07279,0,0.22858,0.16744
N883,0.7045,0.27558,0.32946,0.13924,0.45441,0.3921,0.16186,0,0.13327,0.24528
C182,0.04385,0.94337,0.88475,0.68896,0.80723,0.89573,0.82682,1,0.70317,0.92391
N688,0.78093,0.37195,0.28619,0.01619,0.82186,0.45576,0.10207,0,0.04743,0.27173
N033,0.56889,0.62303,0.32911,0.11566,0.44102,0.66013,0.21605,0,0.11303,0.4344
C011,0.06079,0.91923,0.86215,0.69554,0.67686,0.94075,0.77859,1,0.6987,0.89689
C176,0.09628,0.95723,0.85421,0.92103,0.77438,0.96178,0.50004,1,0.92572,0.89953
N195,0.83237,0.3193,0.16307,0.20179,0.54513,0.35317,0.18245,0,0.20122,0.1837
C106,0.07007,0.93658,0.85747,0.75484,0.85233,0.91391,0.68789,1,0.77113,0.89934
C114,0.10378,0.92128,0.8806,0.72572,0.85784,0.90749,0.74681,1,0.74335,0.90598
C064,0.06067,0.95486,0.83319,0.77659,0.8066,0.93844,0.78854,1,0.7885,0.90153
N504,0.62059,0.41726,0.26286,0.22593,0.45154,0.43976,0.1521,0,0.21755,0.28646
N916,0.53474,0.28327,0.07695,0.24174,0.54218,0.24226,0.07426,0,0.23805,0.11448
N977,0.5471,0.38152,0.08919,0.14229,0.40735,0.60489,0.20395,0,0.13505,0.17995
C183,0.0135,0.9296,0.91195,0.72018,0.71155,0.9049,0.772,1,0.72509,0.92789
C088,0.06604,0.91637,0.82946,0.85988,0.5727,0.92362,0.60836,1,0.84829,0.87008
N801,0.69419,0.49214,0.05422,0.12544,0.52332,0.49782,0.15574,0,0.12746,0.21891
N580,0.54114,0.43113,0.12481,0.18449,0.50209,0.51856,0.20277,0,0.18301,0.22497
N161,0.65283,0.42421,0.28028,0.17726,0.51343,0.4457,0.09776,0,0.17599,0.29653
N681,0.60496,0.5022,0.15885,0.12844,0.13404,0.69286,0.11526,0,0.09885,0.27646
C198,0.08221,0.99964,0.92192,0.92026,0.80395,0.96178,0.86361,1,0.92758,0.97517
N163,0.63915,0.39664,0.24051,0.16741,0.48035,0.58107,0.1803,0,0.16545,0.2652
N822,0.59787,0.3453,0.2712,0.21253,0.85414,0.68329,0.12416,0,0.2434,0.25074
N706,0.69528,0.38595,0.1564,0.16855,0.5227,0.53628,0.16154,0,0.16964,0.21502
C009,0.14378,0.97534,0.78005,0.73564,0.68758,0.91419,0.74256,1,0.73807,0.88279
N878,0.50634,0.57069,0.19444,0.03327,0.58997,0.49641,0.12652,0,0.04413,0.33222
N896,0.58775,0.43836,0.01976,0.17501,0.28605,0.42978,0.1292,0,0.15359,0.17089
N914,0.66741,0.58069,0.25229,0.05187,0.40207,0.32355,0.05973,0,0.04317,0.36424
C199,0.08449,0.92324,0.92175,0.65283,0.76788,0.91871,0.72557,1,0.66507,0.92727
N153,0.68588,0.54638,0.39509,0.11475,0.66603,0.77667,0.12555,0,0.13357,0.42292
N979,0.62531,0.46202,0.21603,0.12701,0.16031,0.38347,0.12423,0,0.09544,0.2849
C003,0.07832,0.84862,0.89852,0.75465,0.65186,0.91294,0.92225,1,0.7533,0.88482
N510,0.72088,0.32217,0.19891,0.1727,0.684,0.39824,0.18832,0,0.18592,0.20406
N112,0.41566,0.11333,0.21372,0.09179,0.51124,0.71677,0.14602,0,0.0969,0.09747
N227,0.79863,0.3304,0.09017,0.13327,0.55029,0.27981,0.22138,0,0.13435,0.15385
N986,0.61125,0.43859,0.29277,0.11624,0.61386,0.5596,0.14271,0,0.12738,0.31293
N852,0.61299,0.41768,0.23633,0.18619,0.46525,0.20438,0.24194,0,0.17701,0.27736
N104,0.62578,0.55544,0.17635,0.11267,0.48632,0.49299,0.30204,0,0.11178,0.32328
N422,0.80401,0.27773,0.22834,0.1299,0.51707,0.09208,0.15514,0,0.12554,0.19379
N420,0.5828,0.4776,0.21565,0.12518,0.59945,0.34541,0.17238,0,0.13177,0.29544
N625,0.57218,0.29618,0.32276,0.22118,0.36621,0.71912,0.22608,0,0.20936,0.25603
N587,0.66699,0.37189,0.15024,0.11889,0.42406,0.58233,0.19649,0,0.11357,0.206
C061,0.08155,0.9462,0.87818,0.65086,0.51263,0.92241,0.78803,1,0.64077,0.92013
N920,0.90015,0.48707,0.33872,0.1266,0.40971,0.49761,0.03816,0,0.11858,0.35761
N673,0.59838,0.49523,0.10153,0.13314,0.59368,0.49259,0.15264,0,0.14102,0.2449
N120,0.68477,0.26577,0.20566,0.15548,0.39634,0.51859,0.232,0,0.14564,0.1794
N054,0.69702,0.55832,0.34872,0.06654,0.48368,0.53264,0.10953,0,0.06747,0.40456
N152,0.74163,0.55445,0.12392,0.13148,0.38746,0.47288,0.18952,0,0.121,0.2901
N404,0.64571,0.40379,0.2477,0.08908,0.50953,0.61599,0.19104,0,0.09271,0.27328
C189,0.09259,0.91434,0.75858,0.87932,0.76038,0.93132,0.61437,1,0.88372,0.83262
N208,0.60458,0.36036,0.27876,0.14877,0.43512,0.48595,0.21317,0,0.1421,0.26711
C135,0.04311,0.93303,0.76802,0.88806,0.69677,0.96178,0.72774,1,0.887,0.8531
N659,0.68779,0.34241,0.3057,0.11657,0.36628,0.63875,0.12293,0,0.10703,0.26698
C097,0.05059,0.92902,0.93068,0.84044,0.81546,0.91675,0.76321,1,0.85074,0.93685
N233,0.56468,0.52103,0.23026,0.07054,0.40209,0.47823,0.14378,0,0.06341,0.32492
N009,0.62689,0.28616,0.15447,0.09713,0.88727,0.43848,0.11256,0,0.13124,0.15801
N160,0.60735,0.27794,0.12563,0.07637,0.57741,0.4539,0.14331,0,0.08412,0.14018
N037,0.56781,0.31525,0.15594,0.05076,0.4846,0.57558,0.16693,0,0.05289,0.17707
N453,0.59121,0.42445,0.24082,0.18821,0.73075,0.41387,0.25052,0,0.20525,0.28374
N652,0.53108,0.449,0.2232,0.14449,0.48945,0.33459,0.15229,0,0.14062,0.28299
N254,0.78998,0.36717,0.2099,0.06592,0.60988,0.58435,0.2408,0,0.07869,0.2365
N304,0.52556,0.48769,0.22634,0.07641,0.37598,0.26419,0.10767,0,0.06379,0.30321
N897,0.55408,0.57353,0.24361,0.06788,0.36845,0.39541,0.2104,0,0.05672,0.3633
C049,0.09225,0.96121,0.78125,0.74556,0.60763,0.96178,0.80615,1,0.7413,0.87893
N881,0.40582,0.55609,0.11382,0.22122,0.41911,0.5466,0.07359,0,0.21163,0.28007
N572,0.50733,0.35341,0.2185,0.16887,0.33447,0.38165,0.14104,0,0.15123,0.22866
N624,0.79259,0.66939,0.17004,0.17895,0.76939,0.676,0.11291,0,0.20336,0.37195
C145,0.07274,0.97212,0.84257,0.87023,0.82023,0.9291,0.52821,1,0.88015,0.90288
C031,0.09005,0.93782,0.84773,0.72842,0.52549,0.88555,0.60366,1,0.71642,0.89083
C146,0.02533,0.95319,0.77807,0.86599,0.6804,0.91214,0.62653,1,0.86351,0.86417
N263,0.70131,0.5218,0.28768,0.2014,0.89078,0.42093,0.14013,0,0.23218,0.35486
N611,0.51402,0.44803,0.02095,0.15075,0.53178,0.49231,0.0582,0,0.15261,0.17322
N298,0.50707,0.50016,0.14784,0.19243,0.49819,0.47452,0.17739,0,0.18973,0.27272
N990,1.0,0.31412,0.15887,0.08811,0.49313,0.57614,0.12218,0,0.08978,0.17578
N415,0.69075,0.59319,0.23672,0.172,0.48303,0.56368,0.00886,0,0.16988,0.3604
N151,0.54568,0.24755,0.13896,0.11064,0.93627,0.27672,0.10923,0,0.14636,0.12909
N946,0.70413,0.41705,0.1404,0.09948,0.22612,0.54219,0.21376,0,0.07682,0.22601
N473,0.70975,0.23951,0.15836,0.13464,0.49626,0.42506,0.19255,0,0.13296,0.13889
N953,0.62257,0.26364,0.25973,0.19445,0.46297,0.65614,0.19563,0,0.19113,0.20445
N988,0.71409,0.38353,0.32615,0.09432,0.47607,0.16069,0.10709,0,0.08848,0.29887
N779,0.37097,0.34631,0.135,0.07163,0.5309,0.36343,0.13692,0,0.07418,0.18144
N641,0.63033,0.46237,0.23831,0.09143,0.39598,0.44185,0.21161,0,0.08257,0.3009
C190,0.06527,0.99331,0.86743,0.82468,0.9033,0.96178,0.6972,1,0.84385,0.93542
C143,0.09291,0.88108,0.85676,0.60895,0.71946,0.89128,0.78655,1,0.61798,0.87399
N551,0.36215,0.41367,0.35735,0.1919,0.39555,0.38049,0.11737,0,0.17887,0.3317
N640,0.68822,0.31763,0.15058,0.12931,0.42767,0.27198,0.13584,0,0.11962,0.17405
N936,0.78811,0.47006,0.21162,0.14243,0.84595,0.60571,0.11229,0,0.17378,0.28635
N929,0.56474,0.27404,0.16456,0.16912,0.2952,0.39311,0.0256,0,0.14818,0.15245
N489,0.75359,0.65125,0.23086,0.10373,0.32046,0.71579,0.22649,0,0.09166,0.39924
N820,0.46575,0.59385,0.26727,0.16951,0.60789,0.57401,0.25593,0,0.1786,0.38869
N711,0.68059,0.46543,0.18163,0.16529,0.44656,0.37396,0.14796,0,0.15753,0.2701
C081,0.07128,0.90272,0.75853,0.767,0.74206,0.91505,0.64938,1,0.77321,0.82807
N148,0.82076,0.60874,0.28811,0.20602,0.29504,0.4619,0.1508,0,0.18483,0.40231
N147,0.65883,0.42137,0.06213,0.05816,0.54321,0.4341,0.12802,0,0.06322,0.18363
C175,0.0319,0.88234,0.86416,0.75363,0.77224,0.95421,0.68029,1,0.76348,0.87329
N963,0.82271,0.33967,0.18163,0.07576,0.36585,0.58592,0.18273,0,0.06678,0.20425
N346,0.69073,0.4463,0.30217,0.20077,0.29932,0.75552,0.23357,0,0.18424,0.32639
N403,0.71418,0.51234,0.22704,0.14623,0.49972,0.58213,0.15024,0,0.14667,0.31891
N932,0.4417,0.29012,0.07913,0.15281,0.64446,0.32444,0.14721,0,0.16216,0.12286
N955,0.6396,0.35051,0.1677,0.11115,0.42127,0.45224,0.17944,0,0.10402,0.2027
C125,0.06967,0.92067,0.87658,0.76917,0.76145,0.95737,0.79533,1,0.7776,0.90595
N660,0.80534,0.33298,0.15604,0.18644,0.6484,0.43682,0.16951,0,0.19662,0.18677
N464,0.61774,0.4439,0.24449,0.1243,0.28771,0.65535,0.14731,0,0.10783,0.29103
N187,0.44723,0.58739,0.12777,0.14888,0.60977,0.52722,0.19758,0,0.15815,0.31019
N609,0.42845,0.37036,0.13432,0.13599,0.64978,0.73817,0.15633,0,0.15215,0.19496
N144,0.56455,0.50276,0.24984,0.10588,0.61762,0.45715,0.18928,0,0.11626,0.32747
N752,0.74149,0.42381,0.1704,0.09974,0.46585,0.51217,0.06783,0,0.09774,0.238
N982,0.50641,0.55142,0.23887,0.09267,0.32888,0.4412,0.18355,0,0.07786,0.34765
N198,0.80054,0.23816,0.21984,0.13499,0.33063,0.51137,0.13844,0,0.11993,0.16732
N884,0.5721,0.43785,0.14728,0.06977,0.2823,0.41861,0.14591,0,0.05129,0.23742
N280,0.58654,0.42884,0.31633,0.18654,0.55808,0.3149,0.15058,0,0.18706,0.32026
N294,0.66037,0.25735,0.16042,0.17372,0.4669,0.30613,0.13472,0,0.16652,0.1467
C089,0.08695,0.97244,0.92469,0.8645,0.7775,0.96178,0.94215,1,0.87131,0.96585
N401,0.66821,0.20681,0.24827,0.11949,0.62519,0.76632,0.09803,0,0.13442,0.16321
N123,0.60778,0.48565,0.0693,0.14964,0.68321,0.71989,0.17744,0,0.16804,0.22429
N203,0.52236,0.49187,0.22325,0.13516,0.42734,0.40464,0.23867,0,0.12711,0.31029
N836,0.68111,0.46561,0.16396,0.14188,0.59813,0.77917,0.17731,0,0.15388,0.26249
N247,0.99955,0.38461,0.20182,0.16825,0.44022,0.58495,0.1044,0,0.16278,0.235
C140,0.11814,0.93331,0.88238,0.9671,0.64056,0.95383,0.85871,1,0.95841,0.91885
N385,0.73277,0.50818,0.26053,0.1157,0.20266,0.54356,0.24108,0,0.09047,0.33845
N855,0.63932,0.38881,0.09843,0.11778,0.4669,0.47437,0.24469,0,0.11476,0.19064
N220,0.39281,0.65916,0.16345,0.14412,0.46939,0.29546,0.12665,0,0.13795,0.36372
N642,0.53002,0.50124,0.16662,0.16227,0.58303,0.33866,0.0995,0,0.16611,0.27919
N002,0.62683,0.47503,0.19992,0.17016,0.43529,0.44277,0.18704,0,0.16221,0.28664
N113,0.76292,0.49158,0.30522,0.10714,0.68445,0.49509,0.15647,0,0.12388,0.3485
N699,0.54139,0.39681,0.20851,0.03603,0.41219,0.58884,0.11091,0,0.03245,0.24533
N952,0.6581,0.33004,0.14024,0.09243,0.56341,0.44331,0.25827,0,0.09828,0.18137
C079,0.0702,0.95325,0.83962,0.86089,0.75156,0.91423,0.57418,1,0.86487,0.89348
N442,0.65666,0.42143,0.18642,0.18771,0.64284,0.5305,0.14891,0,0.19866,0.24899
N664,0.78832,0.40268,0.1691,0.16116,0.48198,0.5986,0.06127,0,0.15979,0.22566
C197,0.07579,0.94063,0.85564,0.90413,0.80998,0.96178,0.76151,1,0.91251,0.90417
N318,0.67151,0.22226,0.35167,0.21555,0.65834,0.48719,0.09266,0,0.22636,0.22473
N649,0.6848,0.58589,0.2326,0.19036,0.37665,0.41781,0.22483,0,0.17624,0.36495
N710,0.62784,0.46523,0.1712,0.08199,0.40589,0.72041,0.13618,0,0.07821,0.26402
N973,0.54828,0.41518,0.2846,0.17194,0.43609,0.42909,0.19451,0,0.16381,0.29867
N628,0.76435,0.33556,0.20417,0.12378,0.69205,0.54002,0.04924,0,0.14128,0.20716
N633,0.67819,0.39139,0.12843,0.14542,0.75547,0.37675,0.08828,0,0.16551,0.19987
C172,0.10384,0.92945,0.83228,0.97192,0.85472,0.92935,0.7935,1,0.98157,0.88765
C107,0.05062,0.94484,0.82665,0.78193,0.83909,0.93313,0.92823,1,0.79644,0.89962
N796,0.58555,0.45711,0.11004,0.14998,0.60768,0.64927,0.21233,0,0.16074,0.23175
N646,0.78132,0.61863,0.15575,0.16221,0.41913,0.40598,0.1723,0,0.15258,0.3402
C013,0.09645,0.95465,0.85469,0.79218,0.75867,0.96178,0.89999,1,0.79969,0.91801
N557,0.73955,0.53514,0.19187,0.16662,0.43935,0.49928,0.14614,0,0.15993,0.31276
N682,0.75423,0.23594,0.15608,0.16635,0.5715,0.67434,0.11626,0,0.17374,0.13205
N578,0.85957,0.54383,0.28188,0.15488,0.64633,0.63261,0.14009,0,0.16864,0.36369
N525,0.68433,0.25279,0.12919,0.17205,0.32137,0.54535,0.13622,0,0.15545,0.12817
C060,0.10669,0.95901,0.89142,0.93772,0.78788,0.94174,0.72206,1,0.94278,0.93062
N541,0.46063,0.42609,0.2879,0.20334,0.4376,0.66641,0.29615,0,0.19764,0.31122
N749,0.53389,0.31402,0.27471,0.15301,0.24281,0.36438,0.1585,0,0.12759,0.23744
C110,0.05985,0.88959,0.79953,0.81927,0.78416,0.92101,0.71998,1,0.82757,0.84569
N485,0.51306,0.66956,0.18828,0.11753,0.39817,0.53045,0.26147,0,0.10925,0.38877
N096,0.42704,0.37959,0.03062,0.12663,0.39948,0.5538,0.15634,0,0.1185,0.14627
C021,0.10174,0.92779,0.83686,0.82733,0.86538,0.93087,0.8046,1,0.84264,0.88968
N564,0.68898,0.59345,0.20046,0.13357,0.49958,0.67483,0.11092,0,0.13571,0.34679
N743,0.76339,0.50703,0.11949,0.15971,0.48381,0.48922,0.09242,0,0.15701,0.25757
N864,0.41144,0.32405,0.22812,0.08759,0.28637,0.38871,0.14301,0,0.06847,0.21796
N892,0.48314,0.37622,0.17892,0.10429,0.31059,0.59034,0.14309,0,0.08958,0.22054
C039,0.06784,0.92583,0.75687,0.79597,0.82876,0.94448,0.57918,1,0.80927,0.83618
N207,0.67366,0.49228,0.04623,0.08803,0.74012,0.57974,0.1955,0,0.11147,0.2168
N393,0.77349,0.12496,0.04737,0.10757,0.60828,0.44579,0.23687,0,0.11691,0.02211
N795,0.38774,0.52072,0.24869,0.19846,0.72034,0.36251,0.12702,0,0.21353,0.33346
N871,0.51202,0.44671,0.24753,0.10064,0.49874,0.55843,0.11112,0,0.10215,0.29233
N398,0.84961,0.51537,0.20837,0.18905,0.27385,0.57121,0.24921,0,0.16808,0.31573
N767,0.63226,0.40709,0.16528,0.12059,0.65299,0.46174,0.25515,0,0.13367,0.23556
C100,0.04182,1.0,0.78512,0.854,0.87458,0.90581,0.86837,1,0.86891,0.90483
C029,0.04392,0.87952,0.85116,0.87615,0.56726,0.8892,0.86597,1,0.86307,0.87416
N643,0.55443,0.54193,0.27012,0.10422,0.34416,0.3136,0.14085,0,0.08859,0.35663
N613,0.51163,0.37655,0.11047,0.13637,0.66267,0.38569,0.20977,0,0.14871,0.18858
N961,0.62563,0.13831,0.22717,0.10518,0.2222,0.41728,0.19921,0,0.08024,0.12045
N726,0.80469,0.50149,0.31555,0.06039,0.33768,0.28305,0.09195,0,0.04519,0.35601
N684,0.83041,0.27465,0.30828,0.0343,0.52073,0.22515,0.14937,0,0.03524,0.23321
N099,0.53448,0.46444,0.1885,0.15378,0.56963,0.53861,0.19959,0,0.15951,0.27566
N805,0.74954,0.55308,0.174,0.12808,0.31756,0.49127,0.15562,0,0.11182,0.31361
N407,0.64323,0.44233,0.32822,0.20826,0.60935,0.53841,0.05532,0,0.21571,0.32899
N503,0.39522,0.43309,0.1594,0.11529,0.59586,0.33228,0.20623,0,0.1217,0.24409
C072,0.0307,0.91546,0.80059,0.92782,0.72861,0.91148,0.51705,1,0.92756,0.85018
C057,0.04784,0.98001,0.85371,0.79899,0.73581,0.96178,0.70751,1,0.80427,0.92168
N930,0.71472,0.37251,0.03593,0.17198,0.66689,0.61139,0.16847,0,0.1867,0.14582
N780,0.70494,0.19957,0.24681,0.12433,0.50885,0.59998,0.16601,0,0.12653,0.16189
N201,0.62953,0.51372,0.0865,0.13394,0.54277,0.48824,0.18076,0,0.13726,0.24843
N135,0.57233,0.38761,0.06706,0.11987,0.65242,0.27567,0.16606,0,0.13031,0.16991
C052,0.09284,0.92197,0.82333,0.75979,0.80988,0.96178,0.59026,1,0.77285,0.86904
N041,0.68087,0.52709,0.05353,0.1862,0.26332,0.60259,0.15621,0,0.16484,0.23735
C018,0.06578,0.97815,0.87884,0.58417,0.7725,0.93337,0.72865,1,0.59927,0.93472
N231,0.60151,0.0,0.14674,0.18687,0.443,0.62382,0.10649,0,0.18159,0.0
N379,0.59109,0.45779,0.18794,0.20263,0.60766,0.45496,0.11277,0,0.20895,0.26753
N289,0.50603,0.37263,0.26722,0.20176,0.59381,0.64425,0.19052,0,0.20954,0.26662
